batch_id,product_name,batch_start_time,labeled_family,labeled_color,batch_size_kg,processing_time_min,flush_needed,flush_time_min,total_time_min
WGC_00067,SikaTop-152,2024-04-14 22:27:00,fine_dark,fine_black,1747,62.0,False,0.0,62.0
WGC_00483,SikaTop-162,2024-04-15 07:32:00,coarse_white,white_coarse,1179,42.3,False,0.0,42.3
WGC_00326,SikaTop-142,2024-04-15 08:41:00,dark,dark,1490,58.9,True,11.6,70.5
WGC_00258,SikaTop-162,2024-04-15 09:08:00,coarse_white,white,1343,50.9,False,0.0,50.9
WGC_01166,SikaTop-152,2024-04-15 11:26:00,fine_dark,black_fine,1280,56.9,False,0.0,56.9
WGC_00265,SikaTop-151,2024-04-15 13:02:00,fine_dark,fine_black,1895,45.2,True,15.4,60.5
WGC_00088,SikaRep-221,2024-04-15 14:20:00,fine_dark,dark_fine,1232,45.6,False,0.0,45.6
WGC_00273,SikaGrout-214,2024-04-15 14:59:00,coarse_grey,grey,1011,47.9,True,21.1,69.0
WGC_01390,SikaTop-142,2024-04-15 16:00:00,dark,black,2166,56.7,True,20.2,76.9
WGC_01937,SikaRep-221,2024-04-15 17:47:00,fine_dark,dark,1861,54.5,True,29.9,84.5
WGC_01873,SikaGrout-315,2024-04-15 19:47:00,coarse_white,white,1159,48.4,True,25.9,74.4
WGC_01697,SikaColor-201,2024-04-15 20:09:00,dark,black,1153,39.9,True,21.9,61.8
WGC_01645,SikaTop-121,2024-04-15 22:09:00,fine_white,dark,1360,39.7,True,24.5,64.2
WGC_01556,SikaTop-132,2024-04-16 07:42:00,coarse_grey,grey,1524,45.9,True,28.3,74.2
WGC_01642,SikaTop-122,2024-04-16 09:03:00,fine_white,off-white,1494,49.4,False,0.0,49.4
WGC_00885,SikaRep-315,2024-04-16 09:30:00,coarse_white,white,1648,48.8,True,21.1,69.9
WGC_01132,SikaTop-121,2024-04-16 10:24:00,fine_white,off-white,1161,58.7,True,12.4,71.0
WGC_01075,SikaTop-152,2024-04-16 10:48:00,fine_dark,black_fine,1113,47.6,False,0.0,47.6
WGC_01661,SikaRep-221,2024-04-16 13:16:00,fine_dark,black_fine,1172,47.4,True,23.8,71.2
WGC_01707,SikaGrout-212,2024-04-16 16:48:00,fine_white,cream,1142,47.8,True,24.2,72.1
WGC_00184,SikaTop-162,2024-04-16 17:05:00,coarse_white,fine_black,1273,40.6,False,0.0,40.6
WGC_00046,SikaGrout-315,2024-04-16 17:37:00,coarse_white,white_coarse,1737,47.8,True,17.4,65.2
WGC_01966,SikaTop-132,2024-04-16 18:35:00,fine_dark,natural,921,40.8,True,20.4,61.3
WGC_01552,SikaTop-162,2024-04-16 19:04:00,coarse_white,coarse_light,1472,48.5,True,19.4,67.9
WGC_01570,SikaTop-152,2024-04-16 19:18:00,fine_dark,fine_black,1787,53.9,True,13.0,66.9
WGC_01996,SikaGrout-212,2024-04-16 19:35:00,fine_white,light,1320,40.4,True,28.0,68.4
WGC_00845,SikaTop-152,2024-04-16 20:01:00,fine_white,dark_fine,1564,49.7,True,15.6,65.3
WGC_01580,SikaGrout-315,2024-04-16 20:18:00,coarse_white,white_coarse,840,50.0,True,27.6,77.6
WGC_01100,SikaTop-151,2024-04-17 06:07:00,fine_dark,black_fine,1365,54.9,True,25.0,80.0
WGC_00772,SikaTop-132,2024-04-17 06:21:00,coarse_grey,gray,1242,53.1,False,0.0,53.1
WGC_01174,SikaGrout-214,2024-04-17 06:38:00,dark,dark_fine,1952,51.1,True,16.9,68.0
WGC_01506,SikaRep-315,2024-04-17 06:59:00,coarse_white,dark,1326,45.2,True,10.8,56.0
WGC_00532,SikaTop-151,2024-04-17 07:00:00,fine_dark,black_fine,1307,52.7,True,29.6,82.3
WGC_00319,SikaGrout-315,2024-04-17 08:52:00,coarse_white,light_coarse,1250,49.9,True,26.3,76.2
WGC_00119,SikaTop-121,2024-04-17 09:29:00,fine_white,light,1892,54.0,False,0.0,54.0
WGC_01255,SikaGrout-212,2024-04-17 09:48:00,fine_white,white,1225,48.9,True,21.6,70.5
WGC_00974,SikaTop-152,2024-04-17 10:15:00,coarse_white,dark,1104,45.0,True,27.1,72.1
WGC_01411,SikaRep-212,2024-04-17 13:46:00,coarse_grey,concrete,1090,39.6,True,20.4,60.0
WGC_00488,SikaTop-141,2024-04-17 14:47:00,dark,white,1525,49.8,False,0.0,49.8
WGC_01012,SikaGrout-315,2024-04-17 16:09:00,fine_dark,light_coarse,1601,52.6,True,15.0,67.6
WGC_00586,SikaRep-221,2024-04-17 17:08:00,fine_dark,black_fine,1619,48.3,True,23.1,71.5
WGC_00636,SikaGrout-214,2024-04-17 17:09:00,coarse_grey,off-white,1301,37.9,True,25.0,62.8
WGC_01025,SikaGrout-214,2024-04-17 18:02:00,dark,natural,1610,40.6,True,14.2,54.8
WGC_01290,SikaTop-152,2024-04-17 20:10:00,fine_dark,concrete,1027,41.3,True,12.9,54.1
WGC_00871,SikaTop-162,2024-04-17 20:17:00,fine_dark,coarse_light,807,43.9,False,0.0,43.9
WGC_00786,SikaRep-315,2024-04-17 20:39:00,coarse_white,coarse_light,1381,51.2,True,23.1,74.4
WGC_00215,SikaTop-121,2024-04-17 21:38:00,fine_white,light,1860,51.6,False,0.0,51.6
WGC_00480,SikaColor-201,2024-04-17 21:54:00,dark,natural,2196,58.9,True,11.8,70.7
WGC_00544,SikaTop-162,2024-04-17 21:59:00,coarse_white,coarse_light,1620,47.9,True,26.4,74.3
WGC_01958,SikaTop-132,2024-04-18 07:30:00,coarse_grey,concrete,1675,49.5,True,24.5,74.0
WGC_00960,SikaTop-152,2024-04-18 08:53:00,fine_dark,dark,1534,52.6,True,21.1,73.7
WGC_01131,SikaTop-132,2024-04-18 13:11:00,coarse_grey,dark,1640,53.9,True,12.1,66.0
WGC_01550,SikaGrout-212,2024-04-18 17:34:00,fine_white,off-white,1451,57.6,False,0.0,57.6
WGC_01414,SikaTop-122,2024-04-18 17:58:00,fine_white,cream,1446,48.9,True,23.3,72.2
WGC_00442,SikaRep-212,2024-04-18 18:22:00,coarse_grey,gray,1424,51.2,True,28.5,79.7
WGC_00328,SikaTop-122,2024-04-18 19:41:00,fine_white,white,1495,55.9,False,0.0,55.9
WGC_00365,SikaColor-201,2024-04-18 20:39:00,dark,charcoal,1488,42.7,True,11.3,54.0
WGC_01285,SikaTop-152,2024-04-18 21:03:00,fine_dark,dark,1652,47.9,True,14.2,62.1
WGC_01840,SikaTop-151,2024-04-18 22:37:00,fine_dark,black_fine,1574,58.7,True,11.5,70.3
WGC_00589,SikaTop-121,2024-04-18 22:40:00,coarse_white,light,1248,42.9,False,0.0,42.9
WGC_00669,SikaTop-151,2024-04-19 08:11:00,fine_white,black_fine,1992,58.6,True,14.7,73.4
WGC_01276,SikaTop-142,2024-04-19 08:19:00,dark,dark,1446,47.0,True,20.1,67.1
WGC_00308,SikaTop-132,2024-04-19 10:51:00,coarse_grey,fine_black,995,36.2,True,24.8,60.9
WGC_00588,SikaTop-122,2024-04-19 10:57:00,fine_white,white,1237,43.2,True,28.1,71.4
WGC_01948,SikaRep-221,2024-04-19 11:31:00,fine_dark,cream,2202,55.3,False,0.0,55.3
WGC_01466,SikaTop-132,2024-04-19 13:42:00,coarse_grey,grey,1455,42.4,True,26.0,68.4
WGC_01106,SikaTop-142,2024-04-19 13:56:00,dark,black,1528,51.5,True,28.7,80.2
WGC_00825,SikaRep-315,2024-04-19 14:21:00,coarse_white,white,1021,47.5,True,18.7,66.3
WGC_00591,SikaRep-315,2024-04-19 15:08:00,coarse_white,light_coarse,1342,48.4,True,11.3,59.6
WGC_01375,SikaTop-122,2024-04-19 15:25:00,fine_white,light,1708,55.8,True,23.8,79.6
WGC_00841,SikaTop-142,2024-04-19 16:05:00,dark,charcoal,940,49.4,True,25.8,75.2
WGC_01801,SikaGrout-212,2024-04-19 16:48:00,fine_white,anthracite,1563,48.2,True,20.1,68.3
WGC_00688,SikaGrout-212,2024-04-19 17:49:00,fine_white,white,1419,44.7,True,19.1,63.9
WGC_01726,SikaTop-162,2024-04-19 18:16:00,coarse_white,concrete,1650,47.1,True,23.5,70.6
WGC_00129,SikaTop-122,2024-04-19 18:20:00,fine_white,cream,1573,48.2,True,11.5,59.7
WGC_01535,SikaTop-122,2024-04-19 18:31:00,fine_dark,white,1980,58.8,False,0.0,58.8
WGC_00283,SikaRep-212,2024-04-19 18:52:00,coarse_grey,natural,1682,44.2,True,11.0,55.3
WGC_01070,SikaGrout-212,2024-04-19 19:07:00,coarse_white,light,1427,47.8,True,29.0,76.8
WGC_01465,SikaRep-315,2024-04-19 21:07:00,coarse_white,white_coarse,1204,54.1,True,26.5,80.5
WGC_00930,SikaTop-141,2024-04-19 22:49:00,dark,dark,1444,46.3,True,28.4,74.8
WGC_00631,SikaTop-152,2024-04-20 06:30:00,fine_white,fine_black,1409,39.3,False,0.0,39.3
WGC_00182,SikaTop-122,2024-04-20 07:27:00,fine_white,cream,2424,64.8,True,12.1,77.0
WGC_00977,SikaRep-221,2024-04-20 07:31:00,fine_dark,dark_fine,1487,50.2,True,11.3,61.5
WGC_00139,SikaGrout-212,2024-04-20 07:58:00,fine_white,off-white,1567,50.7,True,11.5,62.2
WGC_00968,SikaRep-221,2024-04-20 08:40:00,fine_dark,dark,1511,42.9,True,18.4,61.3
WGC_00751,SikaRep-315,2024-04-20 10:10:00,coarse_white,light,1254,47.4,False,0.0,47.4
WGC_00505,SikaTop-132,2024-04-20 11:49:00,dark,gray,1040,50.0,True,22.5,72.4
WGC_00165,SikaRep-315,2024-04-20 12:27:00,coarse_white,white,1951,54.9,True,17.9,72.8
WGC_00981,SikaGrout-212,2024-04-20 13:54:00,fine_white,dark_fine,1177,43.3,False,0.0,43.3
WGC_00642,SikaTop-142,2024-04-20 14:11:00,dark,anthracite,1379,51.4,False,0.0,51.4
WGC_00802,SikaTop-141,2024-04-20 15:55:00,fine_dark,anthracite,1429,50.2,True,15.3,65.6
WGC_01438,SikaTop-122,2024-04-20 19:14:00,fine_white,anthracite,1776,51.3,False,0.0,51.3
WGC_00469,SikaRep-315,2024-04-20 21:36:00,coarse_white,white_coarse,1510,46.3,False,0.0,46.3
WGC_01804,SikaGrout-315,2024-04-20 22:11:00,coarse_white,coarse_light,1175,48.5,True,29.2,77.8
WGC_01567,SikaRep-212,2024-04-20 22:58:00,coarse_grey,gray,1248,51.2,True,11.2,62.4
WGC_01566,SikaTop-121,2024-04-21 07:53:00,fine_white,white,1968,47.0,True,18.9,65.9
WGC_00989,SikaRep-221,2024-04-21 10:16:00,fine_dark,dark,1822,60.9,True,24.8,85.7
WGC_00686,SikaRep-221,2024-04-21 11:04:00,fine_dark,dark,1355,49.3,True,15.2,64.4
WGC_00888,SikaTop-151,2024-04-21 12:33:00,fine_dark,fine_black,1708,50.1,False,0.0,50.1
WGC_00144,SikaTop-142,2024-04-21 16:51:00,fine_white,natural,1453,42.8,True,17.1,59.8
WGC_01902,SikaGrout-315,2024-04-21 17:57:00,coarse_white,light_coarse,1594,59.9,True,20.2,80.0
WGC_01192,SikaRep-212,2024-04-21 18:33:00,coarse_grey,grey,1512,52.3,True,15.5,67.8
WGC_00823,SikaRep-212,2024-04-21 19:00:00,coarse_grey,natural,1073,44.4,True,11.0,55.4
WGC_01618,SikaRep-212,2024-04-21 19:25:00,fine_white,concrete,1386,51.6,False,0.0,51.6
WGC_00169,SikaRep-221,2024-04-21 19:55:00,fine_dark,black,1109,49.4,True,11.5,61.0
WGC_00127,SikaTop-141,2024-04-21 20:06:00,dark,black,1252,45.9,True,12.9,58.8
WGC_01046,SikaRep-212,2024-04-21 22:38:00,coarse_grey,natural,1345,47.5,True,29.5,77.0
WGC_01355,SikaGrout-214,2024-04-22 07:38:00,coarse_grey,grey,1788,53.1,True,13.9,67.1
WGC_01786,SikaTop-132,2024-04-22 09:50:00,coarse_grey,concrete,1298,44.3,True,15.6,59.9
WGC_00916,SikaColor-201,2024-04-22 10:22:00,dark,anthracite,1837,51.7,True,13.8,65.5
WGC_00040,SikaTop-141,2024-04-22 13:23:00,dark,charcoal,1577,50.4,True,29.2,79.6
WGC_01899,SikaTop-152,2024-04-22 13:25:00,dark,black_fine,1299,46.9,True,13.9,60.7
WGC_01838,SikaGrout-214,2024-04-22 13:28:00,coarse_grey,grey,1515,57.6,True,16.0,73.6
WGC_00091,SikaRep-315,2024-04-22 14:35:00,coarse_grey,fine_black,2217,66.4,True,22.7,89.1
WGC_00398,SikaGrout-212,2024-04-22 15:13:00,fine_white,cream,1620,47.8,True,28.2,76.0
WGC_01591,SikaGrout-214,2024-04-22 15:26:00,coarse_grey,natural,2205,53.5,True,18.6,72.0
WGC_00880,SikaGrout-212,2024-04-22 16:47:00,fine_white,off-white,1709,56.3,True,17.7,74.0
WGC_00049,SikaGrout-214,2024-04-22 19:01:00,coarse_grey,natural,1530,47.8,True,23.6,71.3
WGC_00613,SikaTop-142,2024-04-22 19:16:00,dark,dark,1372,54.5,True,25.5,80.0
WGC_00571,SikaRep-315,2024-04-22 19:41:00,coarse_white,grey,1247,46.8,True,14.4,61.2
WGC_01775,SikaTop-121,2024-04-22 20:07:00,fine_white,cream,2165,59.4,True,20.9,80.3
WGC_01468,SikaTop-122,2024-04-22 20:56:00,fine_white,off-white,1167,52.4,True,11.1,63.5
WGC_00599,SikaRep-221,2024-04-23 06:32:00,fine_dark,fine_black,1805,66.4,True,12.3,78.7
WGC_01425,SikaTop-151,2024-04-23 07:32:00,fine_dark,dark,1201,46.1,True,20.2,66.4
WGC_01122,SikaTop-142,2024-04-23 10:09:00,dark,charcoal,1253,44.5,True,13.7,58.2
WGC_01633,SikaGrout-315,2024-04-23 12:10:00,coarse_white,coarse_light,1330,42.7,True,22.4,65.1
WGC_00063,SikaRep-221,2024-04-23 12:45:00,fine_dark,fine_black,1552,44.4,True,23.8,68.3
WGC_01109,SikaGrout-315,2024-04-23 13:03:00,coarse_white,light_coarse,1233,52.1,True,15.6,67.7
WGC_00016,SikaGrout-212,2024-04-23 14:49:00,fine_white,fine_black,1362,53.9,True,15.6,69.5
WGC_00566,SikaGrout-212,2024-04-23 16:24:00,fine_white,cream,1807,56.0,False,0.0,56.0
WGC_01705,SikaGrout-212,2024-04-23 16:32:00,fine_white,cream,1362,52.4,True,22.8,75.2
WGC_00459,SikaTop-141,2024-04-23 18:10:00,dark,dark,1249,58.2,True,21.7,80.0
WGC_01334,SikaGrout-212,2024-04-23 19:09:00,coarse_grey,fine_black,1650,48.8,True,16.7,65.5
WGC_00866,SikaTop-151,2024-04-23 19:09:00,fine_dark,fine_black,1320,49.3,True,20.9,70.2
WGC_00048,SikaTop-142,2024-04-23 19:39:00,dark,black,1203,44.2,False,0.0,44.2
WGC_01423,SikaRep-221,2024-04-23 20:27:00,fine_dark,dark,1286,50.5,True,12.4,62.9
WGC_01664,SikaTop-132,2024-04-23 22:12:00,coarse_grey,gray,1209,46.7,True,23.0,69.7
WGC_00465,SikaRep-221,2024-04-24 14:05:00,fine_dark,dark,1624,47.4,True,18.1,65.5
WGC_01478,SikaTop-151,2024-04-24 14:58:00,fine_dark,black_fine,1428,40.9,True,14.5,55.5
WGC_00899,SikaColor-201,2024-04-24 15:48:00,dark,black,1376,50.1,True,15.6,65.6
WGC_00243,SikaTop-142,2024-04-24 15:54:00,coarse_grey,charcoal,1426,47.9,True,20.0,67.9
WGC_00492,SikaColor-201,2024-04-24 18:54:00,dark,anthracite,1189,53.5,True,29.5,83.0
WGC_01228,SikaTop-151,2024-04-24 20:07:00,fine_dark,fine_black,1246,53.7,True,19.6,73.3
WGC_01099,SikaGrout-315,2024-04-24 20:43:00,fine_dark,white,1256,44.8,True,17.6,62.4
WGC_00938,SikaGrout-214,2024-04-24 21:43:00,coarse_grey,black_fine,1496,46.5,True,28.5,75.1
WGC_01098,SikaTop-152,2024-04-24 21:48:00,fine_dark,off-white,1329,49.9,True,22.2,72.1
WGC_00047,SikaColor-201,2024-04-25 07:57:00,dark,dark,1922,61.2,True,20.7,81.9
WGC_01728,SikaTop-152,2024-04-25 11:22:00,fine_dark,dark,1445,50.1,True,25.6,75.8
WGC_01419,SikaTop-141,2024-04-25 12:01:00,dark,black,894,44.7,False,0.0,44.7
WGC_01876,SikaTop-141,2024-04-25 13:42:00,dark,black,1829,42.3,True,22.4,64.7
WGC_00433,SikaGrout-214,2024-04-25 16:07:00,fine_dark,white,1117,37.9,True,23.9,61.9
WGC_01998,SikaTop-142,2024-04-25 17:46:00,dark,anthracite,1380,52.9,True,13.6,66.4
WGC_00973,SikaTop-141,2024-04-25 19:57:00,dark,dark,874,42.8,True,25.8,68.6
WGC_01911,SikaTop-142,2024-04-25 20:30:00,dark,black,1358,49.5,False,0.0,49.5
WGC_00813,SikaTop-152,2024-04-25 21:36:00,fine_dark,dark,1618,58.2,True,12.9,71.2
WGC_01167,SikaRep-221,2024-04-26 11:44:00,fine_dark,dark_fine,1733,55.1,False,0.0,55.1
WGC_00913,SikaTop-132,2024-04-26 13:01:00,dark,grey,1814,59.0,False,0.0,59.0
WGC_00142,SikaGrout-214,2024-04-26 15:20:00,coarse_grey,grey,1860,62.7,True,28.0,90.7
WGC_01497,SikaTop-151,2024-04-26 17:08:00,fine_dark,dark,1956,57.8,True,25.4,83.2
WGC_01048,SikaTop-121,2024-04-26 17:10:00,fine_white,cream,1438,45.6,True,11.4,57.1
WGC_01402,SikaRep-221,2024-04-26 18:00:00,fine_dark,dark,1660,55.8,False,0.0,55.8
WGC_00900,SikaRep-315,2024-04-26 20:21:00,coarse_white,white_coarse,1348,40.1,True,29.6,69.7
WGC_00528,SikaTop-122,2024-04-26 21:51:00,fine_white,cream,1856,57.2,True,15.3,72.5
WGC_01638,SikaTop-142,2024-04-27 06:38:00,dark,anthracite,1159,42.1,True,20.1,62.2
WGC_01023,SikaGrout-315,2024-04-27 07:32:00,fine_dark,light_coarse,2031,52.8,True,17.8,70.6
WGC_00473,SikaTop-142,2024-04-27 08:05:00,dark,charcoal,2002,57.1,True,19.3,76.4
WGC_00922,SikaRep-221,2024-04-27 08:07:00,fine_dark,black_fine,1349,49.8,True,14.0,63.8
WGC_01348,SikaTop-151,2024-04-27 09:03:00,fine_dark,fine_black,1697,56.1,True,22.2,78.3
WGC_01203,SikaTop-151,2024-04-27 09:24:00,fine_dark,fine_black,1154,37.8,False,0.0,37.8
WGC_01172,SikaGrout-212,2024-04-27 10:20:00,fine_white,cream,915,44.9,True,21.5,66.3
WGC_01702,SikaTop-132,2024-04-27 10:24:00,coarse_grey,grey,1156,48.9,True,12.1,61.0
WGC_00075,SikaTop-132,2024-04-27 10:39:00,coarse_grey,grey,1246,39.9,True,27.0,66.9
WGC_00368,SikaRep-315,2024-04-27 11:35:00,coarse_white,coarse_light,1448,46.0,True,19.6,65.6
WGC_01111,SikaTop-151,2024-04-27 13:12:00,fine_dark,dark_fine,1319,47.0,True,18.9,65.9
WGC_00980,SikaGrout-212,2024-04-27 13:16:00,fine_white,off-white,1860,51.1,True,18.7,69.8
WGC_00422,SikaTop-121,2024-04-27 13:57:00,fine_white,off-white,1491,59.9,True,22.4,82.3
WGC_00800,SikaTop-152,2024-04-27 17:05:00,fine_dark,black_fine,1816,49.5,True,25.5,75.0
WGC_00212,SikaTop-122,2024-04-27 21:44:00,fine_white,cream,1322,51.2,True,13.3,64.4
WGC_01434,SikaGrout-212,2024-04-27 22:02:00,fine_white,black_fine,1074,43.2,False,0.0,43.2
WGC_00847,SikaGrout-315,2024-04-28 08:02:00,coarse_white,white_coarse,2093,48.1,True,20.3,68.4
WGC_00330,SikaTop-141,2024-04-28 08:43:00,dark,dark,1897,48.3,True,21.3,69.6
WGC_00719,SikaRep-212,2024-04-28 10:55:00,coarse_grey,concrete,1142,47.1,False,0.0,47.1
WGC_00276,SikaGrout-212,2024-04-28 11:26:00,fine_white,cream,948,38.1,False,0.0,38.1
WGC_01577,SikaGrout-315,2024-04-28 13:42:00,coarse_white,coarse_light,793,40.4,True,29.3,69.7
WGC_00991,SikaTop-121,2024-04-28 13:58:00,fine_dark,gray,1607,52.2,True,25.2,77.3
WGC_00701,SikaTop-152,2024-04-28 14:23:00,fine_dark,black_fine,1217,41.7,True,25.8,67.5
WGC_01294,SikaRep-315,2024-04-28 18:08:00,fine_white,coarse_light,1647,54.3,False,0.0,54.3
WGC_00787,SikaGrout-315,2024-04-28 20:36:00,fine_dark,black,1812,52.7,False,0.0,52.7
WGC_00167,SikaRep-212,2024-04-28 21:04:00,fine_white,cream,989,44.6,True,19.2,63.8
WGC_01853,SikaGrout-212,2024-04-28 21:46:00,fine_white,dark_fine,1761,44.2,True,14.2,58.4
WGC_01439,SikaGrout-315,2024-04-29 07:16:00,coarse_white,light,1495,54.5,True,16.6,71.1
WGC_00779,SikaTop-122,2024-04-29 07:43:00,fine_white,off-white,1657,47.5,True,23.3,70.8
WGC_01080,SikaGrout-212,2024-04-29 11:01:00,fine_white,cream,1285,46.7,True,21.1,67.8
WGC_01357,SikaTop-132,2024-04-29 11:17:00,coarse_grey,gray,1411,55.7,True,25.0,80.7
WGC_00312,SikaTop-121,2024-04-29 12:47:00,fine_dark,light,1795,51.9,False,0.0,51.9
WGC_01749,SikaTop-141,2024-04-29 14:30:00,dark,charcoal,1362,43.2,True,22.7,66.0
WGC_01477,SikaTop-122,2024-04-29 17:15:00,fine_white,cream,1785,54.1,True,11.0,65.1
WGC_01181,SikaGrout-315,2024-04-29 18:27:00,coarse_grey,charcoal,1635,42.0,True,18.3,60.3
WGC_00316,SikaTop-142,2024-04-29 19:18:00,dark,anthracite,1313,45.4,False,0.0,45.4
WGC_00453,SikaGrout-315,2024-04-29 21:09:00,coarse_white,anthracite,1537,53.1,True,26.4,79.5
WGC_01092,SikaTop-121,2024-04-29 21:17:00,fine_white,cream,1851,51.7,False,0.0,51.7
WGC_01908,SikaTop-142,2024-04-29 22:47:00,dark,cream,1979,58.5,True,10.1,68.6
WGC_00053,SikaTop-162,2024-04-30 06:07:00,coarse_white,white,1686,51.1,True,12.8,63.8
WGC_01330,SikaTop-141,2024-04-30 06:50:00,dark,dark,1445,47.7,True,17.0,64.7
WGC_01437,SikaTop-122,2024-04-30 09:01:00,fine_white,light,969,47.0,True,18.3,65.4
WGC_00883,SikaTop-152,2024-04-30 12:48:00,fine_dark,dark,1650,51.8,True,11.0,62.8
WGC_01969,SikaGrout-315,2024-04-30 13:05:00,coarse_white,white,1202,44.3,False,0.0,44.3
WGC_00152,SikaTop-162,2024-04-30 14:02:00,coarse_white,light_coarse,1022,42.2,False,0.0,42.2
WGC_01264,SikaTop-151,2024-04-30 14:43:00,fine_dark,fine_black,1499,47.0,False,0.0,47.0
WGC_00136,SikaTop-122,2024-04-30 17:37:00,fine_white,off-white,1881,57.7,True,21.7,79.3
WGC_01220,SikaTop-141,2024-04-30 17:42:00,dark,charcoal,1676,49.8,True,12.1,61.8
WGC_01202,SikaRep-221,2024-04-30 18:47:00,fine_dark,dark_fine,1448,48.6,True,15.4,64.0
